Chemin_image,Taille_image,Chemin_masque,Taille_masque
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_59.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_59.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_6.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_6.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_68.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_68.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_69.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_69.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_7.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_7.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_70.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_70.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_71.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_71.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_72.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_72.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_74.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_74.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_75.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_75.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_76.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_76.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_77.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_77.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_78.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_78.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_79.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_79.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_8.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_8.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_80.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_80.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_81.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_81.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_82.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_82.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_83.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_83.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_84.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_84.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_86.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_86.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_87.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_87.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_88.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_88.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_89.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_89.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_9.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_9.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_90.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_90.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_91.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_91.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_92.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_92.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_93.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_93.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_94.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_94.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_95.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_95.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_96.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_96.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_98.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_98.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_99.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_99.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_0_gt.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_0_gt.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_1.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_1.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_10.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_10.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_11.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_11.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_12.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_12.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_13.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_13.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_14.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_14.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_15.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_15.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_16.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_16.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_17.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_17.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_19.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_19.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_2.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_2.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_3.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_3.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_4.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_4.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_5.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_5.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_6.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_6.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_7.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_7.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_8.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_8.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10606.mp4)_s_0_f_9.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10606.mp4)_s_0_f_9.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_782.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_782.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_783.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_783.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_784.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_784.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_786.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_786.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_787.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_787.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_788.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_788.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_789_gt.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_789_gt.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_790.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_790.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_791.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_791.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_792.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_792.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_793.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_793.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_794.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_794.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_795.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_795.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_796.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_796.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_797.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_797.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_799.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_799.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_800.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_800.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_801.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_801.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_802.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_802.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_335_v_(video_10714.mp4)_s_0_f_803.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_335_v_(video_10714.mp4)_s_0_f_803.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_34_v_(video_1099.mp4)_s_0_f_0_gt.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_34_v_(video_1099.mp4)_s_0_f_0_gt.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_0_gt.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_0_gt.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_1.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_1.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_10.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_10.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_100.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_100.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_101.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_101.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_102.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_102.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_104.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_104.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_105.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_105.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_106.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_106.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_107.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_107.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_108.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_108.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_109.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_109.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_11.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_11.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_110.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_110.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_111.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_111.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_112.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_112.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_113.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_113.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_114.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_114.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_116.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_116.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_117.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_117.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_118.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_118.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_119.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_119.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_12.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_12.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_120.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_120.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_121.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_121.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_122.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_122.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_353_v_(video_11207.mp4)_s_0_f_123.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_353_v_(video_11207.mp4)_s_0_f_123.png,"(640, 360)"
